caseid,weight,votereg,Q2,Q3a,Q3b,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q10,Q12,Q18_1,Q18_2,Q18_3,Q18_6,Q21,Q22,tsmart_voter_score,tsmart_pid,tsmart_G2016_vote_type,tsmart_P2016_vote_type,tsmart_P2014_vote_type,tsmart_G2014_vote_type,tsmart_G2012_vote_type,tsmart_P2012_vote_type,tsmart_PP2012_vote_type,tsmart_match_status,tsmart_G2018,tsmart_G2018_vote_type,tsmart_P2018,tsmart_P2018_party,tsmart_P2018_vote_type,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1041018427,2.26237739008122,1,9,9,1,6,4,4,3,6,4,1,6,3,4,4,4,1,6,4,3,4,4,4,13,3,998,998,998,998,998,998,2,998,998,998,998,998,1,998,998,3,998,998,998,998,998,1,2,2,2,3,3,3,1,1,1,2,3,5,5,98,98,5,98,98,1,1,5,1,1,5,1994,2,1,5,5,2,7,1,1,1,45,1,2,1,2,2,2,2,11/29/2019 17:08:09,11/29/2019 17:12:08
1042001135,0.868317507766742,1,9,9,1,6,1,5,1,6,5,6,6,5,2,2,6,1,6,1,2,6,5,4,2,2,998,1,998,4,998,998,998,998,998,998,998,998,3,998,2,998,998,998,1,5,3,2,4,4,1,3,3,3,1,5,2,3,3,5,98,98,9,9,98,98,1, , , , , ,1953,2,1,3,4,5,3,1,2,1,45,2,1,11,4,2,2,3,11/29/2019 17:41:52,11/29/2019 17:50:10
1042000763,0.72428644392439,1,9,9,1,2,1,4,2,5,2,3,5,4,2,1,4,4,6,4,4,4,4,4,2,2,3,1,998,998,998,998,998,998,998,4,2,998,998,998,998,998,998,998,1,3,2,5,4,1,1,3,3,4,2,1,1,2,3,5,98,98,5,5,5,98,1,1,5, , , ,1950,2,1,3,5,5,97,1,1,1,45,3,1,9,6,2,4,7,11/29/2019 17:50:52,11/29/2019 18:02:57
1042000869,0.490678852362798,1,9,9,1,6,1,5,2,5,1,2,5,4,2,5,6,1,6,2,1,5,2,4,16,3,998,4,998,998,998,3,998,998,998,998,998,998,1,998,5,2,998,998,4,3,5,2,1,1,2,3,3,3,2,4,2,2,3,5,5,98,5,5,5,98,1,1,5,1,1,5,1967,2,1,3,5,6,2,1,2,1,45,2,1,2,4,2,2,3,11/29/2019 17:49:57,11/29/2019 18:10:26
1042001247,0.573278133459424,1,9,9,2,6,1,2,1,6,2,6,6,2,2,2,6,1,6,2,1,6,2,4,2,4,998,998,998,1,998,5,998,998,998,8,6,998,2,998,7,3,998,4,1,4,5,2,3,1,1,3,3,3,1,5,3,2,3,98,98,98,98,5,98,98,1,1,5, , , ,1939,2,1,4,4,6,97,3,3,7,45,3,1,1,5,1,1,3,11/29/2019 18:37:03,11/29/2019 18:46:55
1041017903,0.558644352456812,1,9,9,1,4,1,4,3,4,2,4,4,5,4,4,4,3,4,2,4,4,3,4,2,4,10,1,7,5,998,3,8,998,998,998,998,998,6,998,2,9,998,4,1,2,5,3,4,1,1,2,1,3,1,1,1,1,3,5,5,5,5,5,98,98,1,1,5,1,1,5,1955,1,1,5,1,5,97,1,1,1,45,3,1,2,4,2,2,2,11/29/2019 19:03:16,11/29/2019 19:13:46
1042000779,1.65855901294992,1,9,9,2,2,1,5,2,5,2,2,5,2,2,2,5,1,1,1,1,5,2,4,2,2,998,1,998,998,998,998,998,998,998,998,998,998,3,998,998,998,998,998,1,3,5,4,2,4,1,3,3,3,3,5,3,2,3,98,98,98,98,9,98,98,1,1,5, , , ,1938,1,1,4,1,5,4,1,1,1,45,2,2,1,2,2,1,2,11/29/2019 19:42:05,11/29/2019 20:02:52
1041018615,1.57074826057377,1,9,9,2,3,3,3,1,3,1,6,6,2,2,3,6,1,3,1,2,4,1,4,4,3,998,998,998,1,998,9,8,998,7,6,10,998,4,998,3,5,998,2,5,2,3,1,4,2,2,1,2,2,1,1,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1991,1,1,5,5,1,12,3,3,1,45,1,1,9,5,2,4,7,11/29/2019 21:14:48,11/29/2019 21:23:23
1042001095,0.908058098325065,1,9,9,1,1,2,4,1,1,2,2,3,6,2,1,6,2,5,3,2,6,3,4,1,4,1,4,998,3,9,8,6,998,998,10,2,998,5,998,998,7,998,998,1,3,5,4,2,4,1,3,3,1,1,4,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1949,1,1,3,1,5,6,3,3,1,45,2,1,11,5,2,3,6,11/29/2019 22:23:07,11/29/2019 22:32:47
1040950451,3.86257189609204,1,9,9,1,6,2,3,3,6,2,3,6,4,2,2,6,2,6,3,2,4,2,4,2,4,998,1,8,7,998,2,998,998,998,5,6,998,4,998,10,3,998,9,1,2,5,4,3,1,1,3,3,3,1,3,2,3,3,5,98,98,98,98,98,98,1,1,5, , , ,1961,1,2,3,1,1,9,1,1,1,45,2,1,1,3,2,2,3,11/29/2019 22:56:57,11/29/2019 23:05:45
1041018011,0.765135660797436,1,9,9,1,4,4,4,4,6,4,6,6,6,4,4,4,4,6,6,1,6,6,4,16,5,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,1,998,998,998,998,998,998,1,5,2,3,3,3,3,4,2,2,3,5,5,5,98,5,98,98,1,1,10, , , ,1944,2,2,6,3,5,97,1,1,1,45,2,2,11,6,2,4,1,11/29/2019 23:54:23,11/30/2019 00:20:48
1040950465,0.54377374743034,1,9,9,1,4,1,2,5,3,4,2,3,3,2,6,6,2,4,3,2,5,4,4,2,2,10,1,2,5,998,998,998,8,998,9,998,998,3,998,7,4,6,998,1,5,4,2,3,2,1,3,3,3,2,2,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1962,2,2,3,1,1,9,1,1,1,45,1,1,1,4,2,1,2,11/30/2019 01:13:25,11/30/2019 01:25:15
1041017991,2.97592707921042,1,9,9,1,5,1,5,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,4,2,4,998,1,998,998,998,998,998,998,998,998,998,998,3,998,998,2,998,998,1,998,998,998,998,2,1,3,3,3,2,5,3,2,3,5,98,98,5,5,98,98,1,1,5, , , ,1987,2,2,5,1,1,97,1,1,1,45,6,4,11,4,2,3,3,11/30/2019 02:33:42,11/30/2019 02:44:43
1038519233,0.267759844185563,1,9,9,2,4,4,4,4,6,4,4,6,5,4,4,5,4,6,6,4,4,5,3,19,2,9,998,998,7,4,998,998,10,1,998,5,2,998,998,998,6,8,3,997,997,997,997,997,3,4,3,2,8,2,5,2,1,3,5,98,5,5,5,5,5,1, , , , , ,1968,2,2,5,2,2,2,2,7,2,45,5,3,3,2,1,1,1,11/23/2019 02:07:18,11/30/2019 03:48:56
1041018547,0.766652406787029,1,9,9,1,4,4,4,3,4,4,2,4,3,4,3,6,1,6,2,1,3,1,4,16,3,998,998,998,8,998,10,7,998,6,9,998,998,2,998,4,1,5,3,5,4,3,2,1,4,2,1,4,3,2,2,1,2,3,5,98,98,98,98,98,98,1,1,5, , , ,1965,2,4,5,1,9,9,1,2,1,45,1,1,9,6,2,4,7,11/30/2019 03:44:27,11/30/2019 03:51:34
1042000919,1.74407898751745,1,9,9,1,6,1,5,4,6,6,5,6,6,4,6,6,4,6,4,3,6,5,4,2,4,998,1,2,998,998,998,998,998,998,998,998,998,3,998,998,4,998,998,1,5,4,2,3,1,1,2,3,3,1,3,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1988,2,1,2,1,7,97,1,2,1,45,2,1,9,6,2,4,7,11/30/2019 04:40:02,11/30/2019 04:48:12
1042001403,0.460061436726962,1,9,9,1,5,4,5,4,6,5,5,3,2,4,3,6,2,6,5,5,2,1,4,18,3,998,998,998,998,998,998,998,998,2,998,998,998,3,998,998,998,4,1,998,998,998,1,998,5,4,3,3,3,2,1,1,2,3,5,98,98,5,5,98,5,1,1,5, , , ,1985,1,1,3,1,1,5,3,3,2,45,3,1,3,2,2,1,2,11/30/2019 05:36:36,11/30/2019 06:05:33
1042001145,0.490678852362798,1,9,9,1,1,1,2,1,2,2,2,2,4,2,2,6,3,6,2,3,4,3,4,2,4,4,1,998,2,998,998,998,998,998,998,5,998,998,998,3,998,998,998,1,3,2,5,4,2,1,3,4,2,3,3,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1959,2,1,4,1,1,97,1,1,1,45,3,1,1,5,1,2,3,11/30/2019 06:05:38,11/30/2019 06:19:30
1042001085,0.0935612635088073,1,9,9,1,3,3,2,4,5,1,4,3,3,3,1,5,4,6,2,4,4,1,4,11,3,998,10,4,9,998,2,998,998,8,7,1,998,998,998,3,6,998,5,4,1,3,5,2,1,2,1,3,3,2,1,1,1,3,5,5,5,5,5,5,5,1,1,5,1,2,5,1965,2,1,3,1,2,7,3,4,3,45,3,1,1,2,1,1,1,11/30/2019 11:40:27,11/30/2019 11:50:16
1040950419,2.355607403159,1,9,9,2,5,2,3,5,5,5,5,5,2,2,2,5,2,5,5,2,5,5,3,16,3,998,3,998,6,10,998,998,998,7,5,4,998,2,998,8,1,998,9,3,5,4,2,1,3,2,3,3,3,1,3,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1976,1,2,2,5,1,3,1,2,7,45,6,2,11,5,2,1,2,11/30/2019 13:19:44,11/30/2019 13:26:18
1040950535,0.76543781060493,1,9,9,1,6,1,6,5,6,6,6,5,6,5,5,6,5,6,5,5,6,6,4,2,4,998,1,998,8,998,998,9,10,5,2,7,6,3,998,998,4,998,998,1,5,2,3,4,3,1,3,3,3,1,5,8,8,8,98,98,98,98,98,98,98,8, , , , , ,1975,2,2,4,1,1,97,5,3,7,45,6,98,11,6,2,4,8,11/30/2019 14:34:32,11/30/2019 14:41:27
1042001195,0.116697520848082,1,9,9,1,6,4,5,4,6,4,4,4,1,4,4,6,4,6,4,4,1,2,1,17,2,998,998,998,998,998,998,998,998,2,998,998,998,998,998,998,998,1,3,997,997,997,997,997,5,4,3,3,3,2,4,2,1,3,7,98,98,9,9,98,98,1,1,5,1,2,5,1962,1,1,3,1,1,8,3,4,2,45,3,1,1,5,1,2,1,11/30/2019 15:02:10,11/30/2019 15:11:46
1042001023,0.6895235746647,1,9,9,1,6,1,5,5,6,6,6,6,6,6,6,6,1,6,5,4,6,6,4,18,1,998,2,998,998,998,998,998,998,998,998,998,998,1,998,998,998,998,998,1,998,998,2,998,1,1,3,3,3,2,2,3,2,3,5,98,98,98,98,98,98,1,1,5, , , ,1966,2,1,4,3,6,1,1,2,1,45,3,7,11,5,2,1,3,11/30/2019 15:12:08,11/30/2019 15:29:33
1040266149,0.367759987610152,1,9,9,1,6,4,6,6,6,6,6,6,2,6,6,6,5,6,4,5,6,6,2,16,2,998,4,998,998,998,10,7,2,998,998,5,6,9,998,8,998,1,3,1,5,4,3,2,4,2,3,3,3,2,1,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1985,2,1,5,1,1,9,2,7,2,45,4,3,4,5,2,2,3,11/27/2019 02:51:53,11/30/2019 22:31:37
1040950569,7.07333363634687,1,9,9,1,3,1,1,2,3,2,2,2,4,2,2,2,4,3,2,2,2,2,1,2,2,998,1,9,4,6,10,5,7,998,3,998,2,998,998,998,998,998,8,1,3,2,5,4,5,1,3,3,1,1,1,1,1,3,5,98,98,5,5,98,98,1,1,5, , , ,1967,1,2,1,6,2,2,1,1,1,45,2,1,1,5,2,1,6,11/30/2019 22:58:22,11/30/2019 23:08:13
1040950435,3.22184943662575,1,9,9,1,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,1,998,998,998,998,5,1,1,4,2,3,5,3,2,3,98,98,98,5,5,98,98,1,1,5, , , ,1965,2,2,1,4,1,4,1,2,1,45,4,2,12,1,1,1,1,11/30/2019 23:39:45,11/30/2019 23:56:55
1040950619,0.948544717628285,1,9,9,1,5,2,3,5,5,5,5,5,2,2,2,5,2,5,3,2,5,5,3,2,3,998,2,998,998,998,998,998,998,4,998,998,998,3,998,998,1,998,998,1,5,4,3,2,4,3,3,3,3,1,3,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1964,2,2,3,5,1,3,1,2,1,45,6,3,11,5,2,1,5,12/01/2019 00:00:39,12/01/2019 00:09:34
1042001093,0.513701552672303,1,9,9,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,4,13,3,998,1,998,6,998,998,998,998,998,3,998,998,2,998,5,4,998,998,2,5,3,1,4,1,1,3,3,3,2,3,2,3,3,5,98,98,98,98,98,98,1, , , , , ,1980,2,1,3,1,1,11,1,2,1,45,3,1,1,2,1,1,4,12/01/2019 12:27:09,12/01/2019 12:33:17
1042000943,1.22374614550272,1,9,9,1,3,3,2,2,2,2,2,3,3,3,2,5,1,5,1,2,2,2,4,13,2,998,998,998,5,998,3,7,998,998,998,6,998,1,998,2,4,998,998,5,2,4,1,3,2,2,3,3,3,2,2,1,3,3,5,98,98,5,98,98,98,1,1,5, , , ,1976,1,1,2,6,1,10,3,3,1,45,3,1,10,6,2,4,7,12/01/2019 12:51:13,12/01/2019 13:02:55
1042000809,0.490678852362798,1,9,9,1,4,3,4,3,4,1,3,5,4,4,4,5,3,6,4,2,4,3,4,6,1,998,4,9,8,998,1,5,998,998,998,998,7,3,998,10,2,998,6,4,1,5,3,2,1,2,3,3,3,1,2,1,2,3,5,98,98,98,11,98,98,1,1,5,1,1,5,1955,2,1,3,3,5,97,1,1,3,45,2,1,9,6,2,4,7,12/01/2019 12:57:49,12/01/2019 13:10:31
1042001123,0.6120161641247,1,9,9,1,5,4,4,4,5,4,3,5,3,4,4,4,1,5,3,2,5,3,4,13,3,998,9,998,4,998,5,7,998,3,10,998,998,1,998,8,2,998,6,4,3,5,1,2,1,2,3,3,3,1,1,1,8,8,98,98,98,98,98,98,98,8, , , , , ,1965,1,1,3,5,1,8,3,3,1,45,1,1,9,6,2,4,7,12/01/2019 13:01:20,12/01/2019 13:11:18
1041018055,0.839239281096066,1,9,9,1,5,2,2,1,2,1,2,5,3,1,1,2,2,5,1,1,4,2,4,16,3,998,5,998,7,998,2,998,998,998,4,6,10,8,998,3,1,998,9,3,2,4,5,1,4,2,3,3,3,1,2,2,2,1,2,2,2,2,3,1,98,1, , , , , ,1944,1,1,5,1,5,97,1,2,1,45,3,1,2,5,2,3,6,12/01/2019 13:08:30,12/01/2019 13:16:18
1042001159,3.811438117178,1,9,9,2,6,3,3,3,6,6,6,3,2,6,6,6,2,6,2,2,6,3,4,9,2,998,998,998,998,998,998,998,998,1,998,998,998,2,998,3,998,998,998,998,998,998,1,998,4,2,3,1,3,1,5,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1946,2,1,2,4,5,97,1,2,1,45,2,2,1,2,1,1,1,12/01/2019 13:11:38,12/01/2019 13:19:10
1042001201,0.116697520848082,1,9,9,1,5,4,4,4,6,2,4,5,1,4,4,5,4,5,4,4,2,2,1,9,2,998,998,998,998,998,2,998,998,1,998,998,3,998,998,998,998,4,998,998,1,998,998,998,5,4,3,3,3,1,4,2,8,8,98,98,98,98,98,98,98,8, , , , , ,1966,1,1,4,3,1,9,3,4,2,45,3,1,10,6,2,3,6,12/01/2019 14:48:31,12/01/2019 14:58:18
1042000945,0.513701552672303,1,9,9,1,6,1,6,2,6,2,3,5,6,4,6,5,1,5,2,2,6,2,4,2,2,998,1,998,998,998,3,5,998,998,998,998,998,2,998,6,998,998,4,1,3,4,2,5,1,1,3,3,3,1,2,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1975,2,1,4,1,1,9,1,1,1,45,3,1,1,5,2,2,3,12/01/2019 16:28:43,12/01/2019 16:35:38
1042001091,0.677472910215559,1,9,9,1,5,2,2,2,5,2,5,5,5,2,5,6,1,6,1,2,5,5,3,15,3,998,5,2,4,10,6,998,998,9,8,998,998,3,998,1,7,998,998,2,3,5,1,4,4,3,3,3,3,3,5,3,2,3,5,98,98,98,98,98,98,1,1,5, , , ,1957,2,1,4,4,6,1,3,3,1,45,2,3,11,6,1,1,3,12/01/2019 16:46:06,12/01/2019 16:51:38
1041018065,0.675551128854864,1,9,9,1,6,3,3,2,6,2,2,6,3,1,3,3,2,6,6,1,4,2,4,16,3,998,8,998,4,998,2,6,998,9,3,998,10,5,998,998,1,998,7,5,2,3,4,1,1,2,1,2,3,2,1,1,2,3,98,98,98,11,11,98,98,1,1,5, , , ,1983,2,1,6,5,1,7,1,1,7,45,2,1,11,6,2,4,7,12/01/2019 17:30:24,12/01/2019 17:37:50
1042000819,0.257547435742181,1,9,9,1,5,2,5,6,6,6,6,6,6,6,6,6,1,6,2,2,6,6,4,13,3,998,2,998,998,998,998,998,998,998,998,998,998,1,998,4,3,998,998,2,5,4,1,3,1,1,3,3,3,2,3,2,1,3,5,98,98,98,5,5,5,1,1,5,1,1,5,1969,1,1,2,1,1,4,3,4,1,45,3,1,11,6,2,4,7,12/01/2019 17:32:36,12/01/2019 17:48:31
1042000901,0.611537543842238,1,9,9,1,3,1,4,2,3,2,3,4,4,1,1,3,4,4,4,1,4,4,4,2,4,9,1,998,5,998,6,7,998,998,3,4,998,8,998,998,2,998,10,1,4,3,5,2,1,1,3,3,3,1,1,1,2,3,7,98,9,9,9,98,98,1,1,5,1,1,5,1958,2,1,2,1,5,7,1,1,1,45,1,1,9,6,2,4,7,12/01/2019 20:00:09,12/01/2019 20:20:16
1042000875,1.58597322271024,1,9,9,1,4,2,1,2,6,2,4,6,6,3,2,6,4,6,3,4,4,4,4,3,4,998,4,1,2,998,3,998,998,998,998,998,998,998,998,998,998,998,998,2,1,998,998,998,3,1,3,3,3,2,2,1,1,3,5,5,98,9,11,11,98,1,1,5,1, ,9,1951,2,1,3,4,5,6,1,2,1,45,3,2,5,6,2,4,3,11/30/2019 13:54:31,12/01/2019 20:38:25
1041018669,0.650101777846809,1,9,9,1,5,3,3,2,6,1,3,6,3,2,1,6,2,6,2,2,3,1,4,6,2,998,6,9,4,998,1,998,998,998,3,2,998,8,998,10,7,998,5,5,1,2,3,4,1,3,3,3,3,2,2,2,1,3,5,5,98,5,5,98,98,1,1,5,1,2,5,1953,2,1,5,3,5,4,1,2,2,45,3,1,2,3,2,2,2,12/01/2019 21:11:24,12/01/2019 21:26:04
1040950367,0.54377374743034,1,9,9,1,6,1,2,3,6,6,5,6,6,4,6,6,2,6,2,1,6,5,4,2,4,998,1,2,998,998,998,998,998,998,998,998,998,4,998,5,3,998,998,1,4,5,3,2,2,2,3,3,3,1,3,2,8,8,98,98,98,98,98,98,98,2, , , , , ,1961,2,2,4,1,5,97,1,1,1,45,2,1,1,3,2,1,2,12/01/2019 22:05:35,12/01/2019 22:53:05
1041018407,0.650101777846809,1,9,9,1,2,1,5,3,5,2,3,3,4,1,1,3,5,5,2,5,5,5,4,2,4,998,1,998,998,998,998,998,998,998,3,2,998,998,998,998,998,998,998,1,3,2,5,4,1,1,2,1,1,1,1,3,2,3,5,98,98,98,5,98,98,1,1,5,1,1,5,1951,2,1,5,1,5,5,1,1,1,45,1,1,1,5,2,3,5,12/02/2019 02:16:35,12/02/2019 02:21:23
1040950633,1.99992416520279,1,9,9,2,3,1,3,5,5,4,4,5,2,2,4,5,4,5,4,5,5,5,4,2,2,998,1,998,998,998,998,998,998,3,2,998,998,998,998,998,998,998,998,1,4,2,5,3,4,4,3,3,3,2,3,2,3,3,98,98,98,98,5,98,98,1,1,5,1,1,5,1987,2,2,2,5,1,5,1,2,1,45,3,3,1,4,1,2,2,11/28/2019 13:59:47,12/02/2019 02:47:29
1042001227,0.82664172016696,1,9,9,2,6,2,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,3,13,4,998,2,998,998,998,998,998,998,998,998,998,998,1,998,998,998,998,998,1,998,998,998,998,3,1,3,3,1,1,5,3,8,8,98,98,98,98,98,98,98,8, , , , , ,1966,2,1,3,3,6,5,1,2,2,45,5,7,12,4,1,1,1,12/02/2019 08:40:46,12/02/2019 08:46:58
1042000853,0.1381049020343,1,9,9,1,6,4,4,4,4,4,4,6,4,4,5,6,4,6,6,4,4,4,1,19,5,5,998,998,998,998,998,10,2,7,998,4,8,998,6,3,998,1,9,997,997,997,997,997,5,4,4,3,4,4,4,2,8,8,98,98,98,98,98,98,98,2, , , , , ,1949,2,1,3,1,5,3,5,4,7,45,4,1,11,4,1,2,1,12/02/2019 09:54:34,12/02/2019 10:03:09
1041017927,0.46777679760505,1,9,9,1,5,1,5,1,5,1,1,5,4,2,2,2,1,5,2,1,4,1,4,4,3,998,4,998,1,998,3,2,998,998,10,5,9,6,998,998,7,998,8,2,1,5,3,4,4,1,3,3,4,1,1,1,1,3,5,5,98,5,5,98,98,1,1,5,1,1,5,1948,2,1,6,4,1,9,1,1,1,45,1,1,9,6,2,4,7,12/02/2019 14:33:16,12/02/2019 14:39:34
1042001021,0.0935612635088073,1,9,9,1,2,1,3,3,3,1,3,3,4,2,3,6,4,6,4,2,5,4,4,2,4,998,1,998,998,998,2,998,998,998,998,998,998,998,998,998,998,998,998,1,2,998,998,998,2,1,3,3,3,1,5,2,2,3,5,98,98,5,5,98,98,1,1,5,1,1,5,1968,2,1,3,1,7,4,3,4,1,45,3,1,1,1,1,1,1,12/02/2019 15:27:26,12/02/2019 15:39:31
1041018109,0.675551128854864,1,9,9,1,6,2,3,1,6,1,1,5,2,1,2,6,1,6,5,1,3,2,4,16,2,998,6,998,3,998,4,8,998,9,2,7,998,5,998,998,1,998,10,5,3,2,4,1,2,2,3,3,3,2,1,1,2,3,5,98,98,98,5,98,98,1,1,5, , , ,1982,2,1,6,5,1,9,1,1,1,45,2,1,1,3,1,1,2,12/02/2019 15:36:22,12/02/2019 15:50:47
1042001065,0.266367870656801,1,9,9,2,6,2,5,5,6,6,6,5,6,5,6,6,5,6,6,5,6,6,5,2,3,998,1,4,5,998,998,998,6,10,7,8,998,3,998,998,2,9,998,1,5,4,2,3,2,1,3,3,1,2,5,3,2,3,98,5,98,98,5,98,98,1, , , , , ,1953,1,1,1,1,6,2,3,4,1,45,3,3,1,5,2,2,6,12/02/2019 15:51:30,12/02/2019 16:07:54
